Generation,Fitness,Mutation rate
76,1869.0187284546805,0.2780342894149835
77,1843.1209179049033,0.2777562551255685
78,1824.952720653789,0.27747849887044296
79,1822.4907600297176,0.2772010203715725
80,1794.2236801634472,0.2769238193512009
81,1766.3063629271917,0.27664689553184973
82,1775.7882280832096,0.2763702486363179
83,1764.591913447251,0.27609387838768157
84,1749.2488335809808,0.2758177845092939
85,1751.2226110698366,0.2755419667247846
86,1753.8940104011888,0.2752664247580598
87,1770.1289561664191,0.27499115833330173
88,1766.5937845468054,0.27471616717496844
89,1765.4764843982168,0.2744414510077935
90,1739.4039305349183,0.2741670095567857
91,1735.4991560178305,0.2738928425472289
92,1722.9045702080239,0.27361894970468165
93,1733.6723317236256,0.27334533075497697
94,1779.687017087667,0.273071985424222
95,1764.4449156760772,0.2727989134387978
96,1725.2827916047547,0.272526114525359
97,1715.3502477711738,0.27225358841083364
98,1728.5835081723626,0.2719813348224228
99,1683.2195479197624,0.2717093534876004
100,1666.4353072065378,0.2714376441341128
101,1640.8860226597326,0.2711662064899787
102,1621.213764115899,0.2708950402834887
103,1669.6328514115899,0.2706241452432052
104,1647.9473109212481,0.270353521097962
105,1666.2575011144131,0.27008316757686407
106,1654.1639721396732,0.2698130844092872
107,1647.9628844725112,0.26954327132487793
108,1674.4429453937594,0.26927372805355304
109,1640.6221292719167,0.26900445432549946
110,1636.988748885587,0.268735449871174
111,1614.603737369985,0.2684667144213028
112,1622.6502916047548,0.2681982477068815
113,1596.6991229569094,0.2679300494591746
114,1597.7995364041606,0.2676621194097154
115,1540.0330245170876,0.2673944572903057
116,1532.8706593610698,0.2671270628330154
117,1564.7231367013374,0.2668599357701824
118,1551.286030832095,0.2665930758344122
119,1555.1602830609213,0.2663264827585778
120,1546.4938016344724,0.2660601562758192
121,1556.227691307578,0.26579409611954335
122,1539.3483933878158,0.2655283020234238
123,1552.518441307578,0.2652627737214004
124,1548.7207470282317,0.264997510947679
125,1575.545471396731,0.2647325134367313
126,1549.919910475483,0.2644677809232946
127,1574.8723610698366,0.2642033131423713
128,1586.2087994056465,0.2639391098292289
129,1621.4136508172362,0.26367517071939967
130,1607.0638922734026,0.26341149554868026
131,1606.2483606983656,0.26314808405313156
132,1587.604676077266,0.2628849359690784
133,1609.8989505943537,0.2626220510331093
134,1582.044383729569,0.2623594289820762
135,1615.6167076523031,0.26209706955309414
136,1650.625515973254,0.26183497248354104
137,1594.7630906389302,0.2615731375110575
138,1571.4777734026745,0.2613115643735464
139,1564.9703997028232,0.2610502528091729
140,1549.8293447251115,0.26078920255636373
141,1574.2191887072809,0.2605284133538074
142,1564.9946849925707,0.26026788494045355
143,1582.2769959138186,0.2600076170555131
144,1593.6399869985141,0.2597476094384576
145,1593.7912098811294,0.2594878618290191
146,1582.347867384844,0.2592283739671901
147,1588.933939821694,0.2589691455932229
148,1579.5464576523032,0.2587101764476297
149,1577.0413365527488,0.2584514662711821
150,1578.5549509658247,0.2581930148049109
151,1607.9814127043092,0.257934821790106
152,1593.0831199851411,0.2576768869683159
153,1576.243999628529,0.2574192100813476
154,1598.4237280832094,0.2571617908712663
155,1600.5781976225855,0.256904629080395
156,1571.7991106983654,0.2566477244513146
157,1571.8790787518574,0.2563910767268633
158,1556.7865330609213,0.2561346856501364
159,1555.1570096582466,0.2558785509644863
160,1563.7470761515601,0.2556226724135218
161,1565.8217604011886,0.2553670497411083
162,1539.8004205052007,0.2551116826913672
163,1567.4953242942051,0.2548565710086758
164,1571.1482819465082,0.25460171443766716
165,1542.6243332095096,0.2543471127232295
166,1544.9852306835066,0.2540927656105063
167,1523.1057262258544,0.2538386728448958
168,1528.3659520802378,0.2535848341720509
169,1533.7725538632988,0.25333124933787887
170,1534.0075858098069,0.253077918088541
171,1571.4812719167905,0.2528248401704525
172,1539.664456909361,0.252572015330282
173,1562.7623202080238,0.2523194433149517
174,1496.41080794948,0.25206712387163677
175,1502.3504208766717,0.2518150567477651
176,1553.325469539376,0.25156324169101735
177,1564.7755835809808,0.25131167844932634
178,1550.4776129271918,0.251060366770877
179,1557.600706166419,0.25080930640410615
180,1532.5662849182763,0.25055849709770206
181,1499.8934751114414,0.25030793860060435
182,1478.143105497771,0.25005763066200376
183,1463.6399004457653,0.24980757303134177
184,1466.5097604011887,0.24955776545831043
185,1474.4173168647847,0.2493082076928521
186,1471.2282273402675,0.24905889948515927
187,1480.0956196136701,0.24880984058567412
188,1482.2888012630015,0.24856103074508845
189,1495.162267459138,0.24831246971434337
190,1490.1812730312035,0.24806415724462902
191,1503.4859145616642,0.2478160930873844
192,1529.929190936107,0.247568276994297
193,1525.6070832095097,0.24732070871730272
194,1522.9587585438335,0.24707338800858542
195,1517.0339357355126,0.24682631462057683
196,1472.3797927191679,0.24657948830595625
197,1484.1628595839525,0.2463329088176503
198,1478.0296355869243,0.24608657590883265
199,1481.6992117384843,0.24584048933292382
