Generation,Fitness,Best fitness,Mutation rate
94,1235.509966848674,1235.509966848674,0.03864248439679637
95,1232.9455874609985,1232.9455874609985,0.03902890924076433
96,1229.8845573322933,1229.8845573322933,0.03941919833317198
97,1227.6974507605305,1227.6974507605305,0.039813390316503695
98,1224.4270236934478,1224.4270236934478,0.04021152421966873
99,1221.556844773791,1221.556844773791,0.04061363946186542
100,1220.5050921411857,1220.5050921411857,0.04101977585648407
101,1216.0014732839313,1216.0014732839313,0.041429973615048916
102,1214.3089181942278,1214.3089181942278,0.041844273351199404
103,1208.198420924337,1208.198420924337,0.042262716084711396
104,1204.91903324883,1204.91903324883,0.04268534324555851
105,1196.8348381435258,1196.8348381435258,0.043112196678014095
106,1196.4686495709827,1196.4686495709827,0.043543318644794236
107,1191.029006922777,1191.029006922777,0.043978751831242176
108,1191.029006922777,1191.029006922777,0.021989375915621088
109,1186.919043974259,1186.919043974259,0.0222092696747773
110,1185.7264094188768,1185.7264094188768,0.022431362371525074
111,1181.141160296412,1181.141160296412,0.022655675995240324
112,1180.5847455148205,1180.5847455148205,0.022882232755192727
113,1178.838809477379,1178.838809477379,0.023111055082744653
114,1173.7832629680188,1173.7832629680188,0.0233421656335721
115,1172.487793974259,1172.487793974259,0.023575587289907822
116,1170.1248747074883,1170.1248747074883,0.023811343162806902
117,1168.8258867979719,1168.8258867979719,0.02404945659443497
118,1164.6407215288611,1164.6407215288611,0.02428995116037932
119,1162.7294846918876,1162.7294846918876,0.024532850671983113
120,1161.7220383190327,1161.7220383190327,0.024778179178702946
121,1157.7183512090483,1157.7183512090483,0.025025960970489976
122,1157.2061164196568,1157.2061164196568,0.025276220580194877
123,1155.3755235959438,1155.3755235959438,0.025528982785996825
124,1154.5491219773792,1154.5491219773792,0.025784272613856792
125,1153.1105153081123,1153.1105153081123,0.02604211533999536
126,1150.4698371684867,1150.4698371684867,0.026302536493395312
127,1147.852065620125,1147.852065620125,0.026565561858329267
128,1146.6901155421217,1146.6901155421217,0.02683121747691256
129,1145.1527539976598,1145.1527539976598,0.027099529651681685
130,1142.5469310647427,1142.5469310647427,0.027370524948198503
