Generation,Fitness,Best fitness,Mutation rate
0,4595.1389885401095,4595.1389885401095,0.2525
1,4307.013040607872,4307.013040607872,0.255025
2,4049.3790558046835,4049.3790558046835,0.25757525
3,3983.910855754858,3983.910855754858,0.2601510025
4,3893.068437967115,3893.068437967115,0.262752512525
5,3826.8339636273045,3826.8339636273045,0.26538003765025
6,3641.5926370204284,3641.5926370204284,0.26803383802675246
7,3603.3949364723467,3603.3949364723467,0.27071417640702
8,3514.0916965620327,3514.0916965620327,0.2734213181710902
9,3405.5235176880915,3405.5235176880915,0.27615553135280113
10,3346.2309678624815,3346.2309678624815,0.27891708666632914
11,3320.8160799701045,3320.8160799701045,0.28170625753299244
12,3276.360440956652,3276.360440956652,0.2845233201083224
13,3209.2544045839563,3209.2544045839563,0.2873685533094056
14,3206.4377192326856,3206.4377192326856,0.29024223884249967
15,3186.169524165421,3186.169524165421,0.29314466123092464
16,3155.4060550572995,3155.4060550572995,0.2960761078432339
17,3142.8569220229197,3142.8569220229197,0.29903686892166625
18,3122.0162568510214,3122.0162568510214,0.3020272376108829
19,3122.0162568510214,3122.0162568510214,0.15101361880544145
20,3061.4033582461384,3061.4033582461384,0.15252375499349588
21,2964.614505480817,2964.614505480817,0.15404899254343085
22,2964.614505480817,2964.614505480817,0.07702449627171543
23,2935.345369955157,2935.345369955157,0.07779474123443259
24,2870.9262431489788,2870.9262431489788,0.07857268864677691
25,2849.72110488291,2849.72110488291,0.07935841553324469
26,2797.6872296960637,2797.6872296960637,0.08015199968857713
27,2794.6558432984552,2794.6558432984552,0.0809535196854629
28,2770.272669407075,2770.272669407075,0.08176305488231753
29,2733.196929496761,2733.196929496761,0.08258068543114071
30,2709.7331041355255,2709.7331041355255,0.08340649228545212
31,2696.463709516692,2696.463709516692,0.08424055720830664
32,2678.483716990533,2678.483716990533,0.08508296278038971
33,2663.4058931240656,2663.4058931240656,0.08593379240819361
34,2654.5683594917787,2654.5683594917787,0.08679313033227555
35,2651.0234292476334,2651.0234292476334,0.08766106163559831
36,2637.379110612855,2637.379110612855,0.08853767225195429
37,2634.024216492277,2634.024216492277,0.08942304897447383
38,2611.067186098655,2611.067186098655,0.09031727946421857
39,2596.803729446936,2596.803729446936,0.09122045225886076
40,2592.4459118086697,2592.4459118086697,0.09213265678144937
41,2582.567192326856,2582.567192326856,0.09305398334926386
42,2579.8592899850523,2579.8592899850523,0.0939845231827565
43,2560.257855007474,2560.257855007474,0.09492436841458407
44,2560.257855007474,2560.257855007474,0.047462184207292035
45,2555.9659255107126,2555.9659255107126,0.047936806049364955
46,2536.882904833084,2536.882904833084,0.04841617410985861
47,2536.882904833084,2536.882904833084,0.024208087054929304
48,2531.2317077727953,2531.2317077727953,0.0244501679254786
49,2521.239023418037,2521.239023418037,0.024694669604733384
50,2510.475472097658,2510.475472097658,0.02494161630078072
51,2492.3659068261086,2492.3659068261086,0.025191032463788527
52,2488.461833582461,2488.461833582461,0.025442942788426414
53,2474.4216591928252,2474.4216591928252,0.025697372216310677
54,2470.1164586447435,2470.1164586447435,0.025954345938473785
55,2467.749404583956,2467.749404583956,0.026213889397858525
56,2461.6057735426007,2461.6057735426007,0.02647602829183711
57,2451.647861235675,2451.647861235675,0.02674078857475548
58,2438.6112481315395,2438.6112481315395,0.027008196460503037
59,2428.355235426009,2428.355235426009,0.027278278425108066
60,2426.1362419033385,2426.1362419033385,0.027551061209359146
61,2418.7421375186846,2418.7421375186846,0.027826571821452737
62,2408.1224601395115,2408.1224601395115,0.028104837539667266
63,2393.2139000996513,2393.2139000996513,0.02838588591506394
64,2390.565663926258,2390.565663926258,0.028669744774214582
65,2387.627995764823,2387.627995764823,0.028956442221956726
66,2380.9100685102144,2380.9100685102144,0.029246006644176294
67,2370.986619332337,2370.986619332337,0.029538466710618057
68,2363.7530991529648,2363.7530991529648,0.02983385137772424
69,2357.5878487792725,2357.5878487792725,0.03013218989150148
70,2345.8654446935725,2345.8654446935725,0.030433511790416496
71,2340.5233146487294,2340.5233146487294,0.03073784690832066
72,2335.2229123069255,2335.2229123069255,0.031045225377403868
73,2335.2229123069255,2335.2229123069255,0.015522612688701934
74,2329.4238726955655,2329.4238726955655,0.015677838815588954
75,2326.013821624315,2326.013821624315,0.015834617203744843
76,2319.7956527154956,2319.7956527154956,0.01599296337578229
77,2309.9241380169406,2309.9241380169406,0.016152893009540113
78,2303.793581215745,2303.793581215745,0.016314421939635514
79,2302.170186846039,2302.170186846039,0.01647756615903187
80,2295.0752727952167,2295.0752727952167,0.01664234182062219
81,2295.0360749875435,2295.0360749875435,0.01680876523882841
82,2289.929009715994,2289.929009715994,0.016976852891216695
83,2282.9506165919283,2282.9506165919283,0.017146621420128863
84,2275.199725959143,2275.199725959143,0.01731808763433015
85,2263.783538863976,2263.783538863976,0.017491268510673452
86,2252.361692825112,2252.361692825112,0.017666181195780187
87,2251.1694980069756,2251.1694980069756,0.017842843007737988
88,2249.6286086198306,2249.6286086198306,0.01802127143781537
89,2244.0274177877427,2244.0274177877427,0.018201484152193522
90,2236.581813652217,2236.581813652217,0.01838349899371546
91,2236.581813652217,2236.581813652217,0.00919174949685773
92,2234.9220254110614,2234.9220254110614,0.009283666991826306
93,2229.9759392127553,2229.9759392127553,0.00937650366174457
94,2227.331946935725,2227.331946935725,0.009470268698362016
95,2221.8263614848033,2221.8263614848033,0.009564971385345636
96,2218.7273256103636,2218.7273256103636,0.009660621099199093
97,2215.356743896363,2215.356743896363,0.009757227310191083
98,2213.0759404583955,2213.0759404583955,0.009854799583292995
99,2208.6087282012954,2208.6087282012954,0.009953347579125924
100,2204.710082212257,2204.710082212257,0.010052881054917183
101,2195.617827603388,2195.617827603388,0.010153409865466355
102,2191.5509691081215,2191.5509691081215,0.010254943964121018
103,2187.1922471350276,2187.1922471350276,0.010357493403762229
104,2185.3055343796714,2185.3055343796714,0.010461068337799851
105,2180.001933233682,2180.001933233682,0.010565679021177849
106,2175.9537095166916,2175.9537095166916,0.010671335811389628
107,2174.8413004484305,2174.8413004484305,0.010778049169503524
108,2170.056284255107,2170.056284255107,0.010885829661198559
109,2166.110648978575,2166.110648978575,0.010994687957810544
110,2164.4236185849527,2164.4236185849527,0.01110463483738865
111,2161.34745266567,2161.34745266567,0.011215681185762537
112,2152.984830592925,2152.984830592925,0.011327837997620162
113,2150.560087194818,2150.560087194818,0.011441116377596363
114,2149.070205530643,2149.070205530643,0.011555527541372327
115,2146.487215994021,2146.487215994021,0.01167108281678605
116,2144.4425971599403,2144.4425971599403,0.011787793644953911
117,2139.3117713004485,2139.3117713004485,0.011905671581403451
118,2136.8976743896364,2136.8976743896364,0.012024728297217485
119,2135.3257486297957,2135.3257486297957,0.01214497558018966
120,2133.5844867962132,2133.5844867962132,0.012266425335991557
121,2131.4643697060287,2131.4643697060287,0.012389089589351473
122,2127.0641031390132,2127.0641031390132,0.012512980485244988
123,2122.1583582461385,2122.1583582461385,0.012638110290097438
124,2118.5113913801692,2118.5113913801692,0.012764491392998413
125,2115.7721985550575,2115.7721985550575,0.012892136306928396
126,2114.555404833084,2114.555404833084,0.01302105766999768
127,2109.2353687095165,2109.2353687095165,0.013151268246697656
128,2104.322208520179,2104.322208520179,0.013282780929164633
129,2101.0693211260586,2101.0693211260586,0.01341560873845628
130,2100.1282698056802,2100.1282698056802,0.013549764825840842
131,2096.469865470852,2096.469865470852,0.013685262474099251
132,2095.0206116093673,2095.0206116093673,0.013822115098840244
133,2089.9605842052815,2089.9605842052815,0.013960336249828648
134,2086.005265321375,2086.005265321375,0.014099939612326935
135,2084.232154957648,2084.232154957648,0.014240939008450203
136,2082.623668410563,2082.623668410563,0.014383348398534706
137,2079.576499750872,2079.576499750872,0.014527181882520054
138,2077.998297209766,2077.998297209766,0.014672453701345255
139,2076.193437967115,2076.193437967115,0.014819178238358707
140,2072.476885899352,2072.476885899352,0.014967370020742294
141,2070.819774539113,2070.819774539113,0.015117043720949717
142,2069.945412306926,2069.945412306926,0.015268214158159214
143,2066.6690109616343,2066.6690109616343,0.015420896299740805
144,2062.6070179372196,2062.6070179372196,0.015575105262738214
145,2061.007198555057,2061.007198555057,0.015730856315365596
146,2057.2846549576484,2057.2846549576484,0.015888164878519254
147,2055.0720989038364,2055.0720989038364,0.016047046527304445
148,2052.3535538116594,2052.3535538116594,0.01620751699257749
149,2050.720518186348,2050.720518186348,0.016369592162503267
150,2047.737225959143,2047.737225959143,0.016533288084128298
151,2043.6411173393124,2043.6411173393124,0.01669862096496958
152,2043.6411173393124,2043.6411173393124,0.00834931048248479
153,2041.5213203786745,2041.5213203786745,0.008432803587309638
154,2035.832755356253,2035.832755356253,0.008517131623182734
155,2035.7518746885899,2035.7518746885899,0.008602302939414561
156,2034.6492314399602,2034.6492314399602,0.008688325968808707
157,2033.3876307922271,2033.3876307922271,0.008775209228496793
158,2029.508485301445,2029.508485301445,0.008862961320781761
159,2027.3330642750373,2027.3330642750373,0.008951590933989579
160,2026.307990782262,2026.307990782262,0.009041106843329474
161,2024.1004222720478,2024.1004222720478,0.009131517911762768
162,2020.406610612855,2020.406610612855,0.009222833090880397
163,2018.7223716990534,2018.7223716990534,0.0093150614217892
164,2016.8512144992526,2016.8512144992526,0.009408212036007092
165,2015.207831340309,2015.207831340309,0.009502294156367164
166,2013.2113228699552,2013.2113228699552,0.009597317097930835
167,2011.1922944693572,2011.1922944693572,0.009693290268910143
168,2006.6097334329845,2006.6097334329845,0.009790223171599244
169,2005.3311958146487,2005.3311958146487,0.009888125403315236
170,2003.7689972595915,2003.7689972595915,0.009987006657348389
171,2002.3662282012954,2002.3662282012954,0.010086876723921874
172,2001.5139549078226,2001.5139549078226,0.010187745491161092
173,1997.2586160936721,1997.2586160936721,0.010289622946072703
174,1997.2586160936721,1997.2586160936721,0.005144811473036351
175,1995.4929334828103,1995.4929334828103,0.005196259587766715
176,1994.7173592426507,1994.7173592426507,0.005248222183644382
177,1992.40432610862,1992.40432610862,0.005300704405480826
178,1991.6643423019432,1991.6643423019432,0.005353711449535634
179,1989.2661497259592,1989.2661497259592,0.00540724856403099
180,1987.448158943697,1987.448158943697,0.0054613210496713
181,1986.7642638266068,1986.7642638266068,0.005515934260168013
182,1984.1006464872944,1984.1006464872944,0.005571093602769694
183,1983.5555642750373,1983.5555642750373,0.00562680453879739
184,1983.1786434977578,1983.1786434977578,0.005683072584185364
185,1981.641028898854,1981.641028898854,0.005739903310027218
186,1980.869539113104,1980.869539113104,0.00579730234312749
187,1979.961654210264,1979.961654210264,0.005855275366558765
188,1977.0943709516691,1977.0943709516691,0.0059138281202243525
189,1975.9480082212258,1975.9480082212258,0.005972966401426596
190,1974.815884404584,1974.815884404584,0.006032696065440862
191,1973.856239412058,1973.856239412058,0.00609302302609527
192,1971.629768310912,1971.629768310912,0.006153953256356223
193,1970.13855754858,1970.13855754858,0.006215492788919785
194,1967.9692887394121,1967.9692887394121,0.006277647716808983
195,1966.7592389138017,1966.7592389138017,0.006340424193977073
196,1964.7721512207274,1964.7721512207274,0.006403828435916844
197,1964.2723442949675,1964.2723442949675,0.0064678667202760125
198,1961.7097745391131,1961.7097745391131,0.006532545387478773
199,1961.1762668161434,1961.1762668161434,0.006597870841353561
200,1959.9089200298954,1959.9089200298954,0.006663849549767097
201,1958.6694257598406,1958.6694257598406,0.006730488045264767
202,1954.4839960139511,1954.4839960139511,0.0067977929257174155
203,1954.1508345789737,1954.1508345789737,0.00686577085497459
204,1951.541620577977,1951.541620577977,0.006934428563524335
205,1947.2633781763827,1947.2633781763827,0.007003772849159579
206,1946.088624813154,1946.088624813154,0.007073810577651175
207,1945.242034130543,1945.242034130543,0.0071445486834276865
208,1944.0889212755355,1944.0889212755355,0.007215994170261963
209,1942.7527765321374,1942.7527765321374,0.007288154111964583
210,1941.5642376681615,1941.5642376681615,0.007361035653084229
211,1939.5460463378176,1939.5460463378176,0.007434646009615071
212,1939.3213066766318,1939.3213066766318,0.007508992469711222
213,1937.7593236173393,1937.7593236173393,0.007584082394408335
214,1936.7338814150473,1936.7338814150473,0.0076599232183524185
215,1933.7800211758845,1933.7800211758845,0.007736522450535943
216,1932.984154210264,1932.984154210264,0.007813887675041303
217,1930.6834915296463,1930.6834915296463,0.007892026551791716
218,1929.8671138515197,1929.8671138515197,0.007970946817309634
219,1928.9285201793723,1928.9285201793723,0.008050656285482731
220,1926.9428986048829,1926.9428986048829,0.008131162848337559
221,1926.1855156950674,1926.1855156950674,0.008212474476820934
222,1924.6112929745889,1924.6112929745889,0.008294599221589144
223,1923.0395403587445,1923.0395403587445,0.008377545213805036
224,1921.1870440956652,1921.1870440956652,0.008461320665943087
225,1920.691101145989,1920.691101145989,0.008545933872602518
226,1919.220990284006,1919.220990284006,0.008631393211328544
227,1916.4903001993025,1916.4903001993025,0.00871770714344183
228,1915.6751631788738,1915.6751631788738,0.008804884214876248
229,1913.713264823119,1913.713264823119,0.00889293305702501
230,1911.6592077727953,1911.6592077727953,0.00898186238759526
231,1909.9882859990034,1909.9882859990034,0.009071681011471213
232,1908.2274701046338,1908.2274701046338,0.009162397821585925
233,1908.2274701046338,1908.2274701046338,0.004581198910792963
234,1906.3121138515196,1906.3121138515196,0.0046270108999008925
235,1905.9292090184356,1905.9292090184356,0.004673281008899901
236,1905.4354882909815,1905.4354882909815,0.0047200138189889005
237,1902.8942912306925,1902.8942912306925,0.0047672139571787895
238,1902.3402217239661,1902.3402217239661,0.004814886096750577
239,1900.9776843547584,1900.9776843547584,0.004863034957718083
240,1899.807417787743,1899.807417787743,0.004911665307295264
241,1894.5869980069756,1894.5869980069756,0.004960781960368216
242,1892.0570652715496,1892.0570652715496,0.005010389779971898
243,1891.013004484305,1891.013004484305,0.005060493677771618
244,1890.634255107125,1890.634255107125,0.005111098614549334
245,1888.2563278525163,1888.2563278525163,0.005162209600694827
246,1887.0779359740907,1887.0779359740907,0.005213831696701776
247,1884.8394494270055,1884.8394494270055,0.0052659700136687936
248,1883.8357274539112,1883.8357274539112,0.005318629713805482
249,1881.4170353761833,1881.4170353761833,0.005371816010943537
250,1880.0817040358745,1880.0817040358745,0.005425534171052972
251,1878.4044245142004,1878.4044245142004,0.005479789512763502
252,1877.6689698555058,1877.6689698555058,0.005534587407891137
253,1876.7521960637769,1876.7521960637769,0.005589933281970049
254,1875.7242700548081,1875.7242700548081,0.005645832614789749
255,1873.8001145989037,1873.8001145989037,0.005702290940937647
256,1870.0481427503737,1870.0481427503737,0.005759313850347023
257,1868.3674987543598,1868.3674987543598,0.005816906988850493
258,1867.3947135027404,1867.3947135027404,0.005875076058738998
259,1866.6170839561535,1866.6170839561535,0.005933826819326388
260,1864.7218236173394,1864.7218236173394,0.005993165087519651
261,1864.4329870453414,1864.4329870453414,0.006053096738394848
262,1863.3048405580469,1863.3048405580469,0.0061136277057787965
263,1862.7648231190833,1862.7648231190833,0.0061747639828365845
264,1860.918081714001,1860.918081714001,0.00623651162266495
265,1859.8378139013453,1859.8378139013453,0.0062988767388916
266,1858.6817389138016,1858.6817389138016,0.006361865506280516
267,1857.7589885401096,1857.7589885401096,0.006425484161343321
268,1856.177648231191,1856.177648231191,0.006489739002956754
269,1854.562149975087,1854.562149975087,0.006554636392986321
270,1852.5687045341306,1852.5687045341306,0.006620182756916185
271,1850.850057299452,1850.850057299452,0.0066863845844853465
272,1849.7469431988043,1849.7469431988043,0.0067532484303302
273,1847.9937331838564,1847.9937331838564,0.006820780914633502
274,1846.5927877428999,1846.5927877428999,0.006888988723779837
275,1843.5467551071251,1843.5467551071251,0.006957878611017636
276,1842.4900473343298,1842.4900473343298,0.007027457397127812
277,1842.0575946686597,1842.0575946686597,0.00709773197109909
278,1840.4051457399103,1840.4051457399103,0.007168709290810081
279,1839.237086447434,1839.237086447434,0.007240396383718182
280,1837.9890757349278,1837.9890757349278,0.007312800347555363
281,1836.629870453413,1836.629870453413,0.007385928351030917
282,1834.1841305430992,1834.1841305430992,0.007459787634541226
283,1834.0963403089188,1834.0963403089188,0.007534385510886638
284,1832.138404334828,1832.138404334828,0.007609729365995505
285,1829.9727491280519,1829.9727491280519,0.00768582665965546
286,1828.4112207274538,1828.4112207274538,0.007762684926252015
287,1825.5621163428002,1825.5621163428002,0.007840311775514535
288,1824.9985974090682,1824.9985974090682,0.00791871489326968
289,1824.5994394618833,1824.5994394618833,0.007997902042202378
290,1823.8556502242152,1823.8556502242152,0.008077881062624402
291,1822.2683258594918,1822.2683258594918,0.008158659873250646
292,1821.1041554559044,1821.1041554559044,0.008240246471983152
293,1820.845543099153,1820.845543099153,0.008322648936702983
294,1819.111461136024,1819.111461136024,0.008405875426070013
295,1818.2951021425013,1818.2951021425013,0.008489934180330713
296,1817.5640122072746,1817.5640122072746,0.00857483352213402
297,1816.2769768310911,1816.2769768310911,0.00866058185735536
298,1816.2604995017439,1816.2604995017439,0.008747187675928915
299,1815.3998729446935,1815.3998729446935,0.008834659552688204
300,1814.3120839561534,1814.3120839561534,0.008923006148215087
301,1812.3589823119082,1812.3589823119082,0.009012236209697237
